"Fish_Type,Pond_Size,Feed_Cost,Labor_Cost,Temperature,Rainfall,Season,Market_Price_per_kg,Yield_kg,Total_Cost,Revenue,Profit"
"0,4.385001423073214,48211,8109,31.72258471613273,79.55560301811497,0,190,1546,56320,293740,237420"
"0,2.8358680331129813,27373,9082,24.13636106661922,150.3744026412191,2,176,795,36455,139920,103465"
"0,2.6563184493337895,13744,18822,23.063701383682513,248.2821344907641,2,184,2553,32566,469752,437186"
"0,0.6153892961289607,34995,17707,20.251344567385736,105.12719678416201,1,208,1180,52702,245440,192738"
"0,2.0356152243177035,26977,15990,30.18798726801754,96.49037688935442,1,130,2391,42967,310830,267863"
"0,2.2108802845363567,42402,8240,21.148523876503084,287.70466497910786,0,221,1294,50642,285974,235332"
"0,2.294702514036052,44542,15180,26.311418026488887,102.47440739655767,1,206,702,59722,144612,84890"
"2,3.1107756615229953,20651,11028,29.02523246027444,115.22964491254201,0,153,824,31679,126072,94393"
"2,2.901211460270953,43703,16606,34.05663417379515,292.40398472608445,2,232,2791,60309,647512,587203"
"2,3.235572917570501,23395,6849,24.67703205433653,233.6771425662564,2,240,826,30244,198240,167996"
"2,3.9419746769395774,39808,13497,23.746582436697796,224.89913325588205,0,142,1486,53305,211012,157707"
"0,4.158435824222421,46576,16805,29.812402314291475,263.2315959636453,2,188,1260,63381,236880,173499"
"1,3.731553843019225,26715,7749,29.288585480803725,78.95577055919857,1,214,1536,34464,328704,294240"
"0,4.799856631797206,34306,18156,24.981646749621866,226.4890591450018,2,198,1406,52462,278388,225926"
"1,0.5820466220436273,29086,11680,33.9215275326468,175.92215233205974,1,146,1903,40766,277838,237072"
"2,1.3810009355759574,24376,14327,32.67293491234449,257.28766007103496,0,170,864,38703,146880,108177"
"0,0.5340329374016395,15889,18722,23.359738187976216,177.03542966629857,0,166,1744,34611,289504,254893"
"2,3.4136362136957135,47822,5205,23.587138181517847,205.06033856722803,2,161,2620,53027,421820,368793"
"0,4.541137470274941,46636,12352,27.68450520330621,169.43553159988397,2,208,2148,58988,446784,387796"
"2,1.5956703345933467,30584,9591,31.603581525960806,169.53973088896103,1,136,1569,40175,213384,173209"
"1,4.67165545158338,44610,8450,20.660605690826966,241.99249451545788,1,218,773,53060,168514,115454"
"1,0.7712032563030238,20058,12214,30.4000273060206,207.1416001618208,2,185,2755,32272,509675,477403"
"1,4.704962120624814,19101,19197,29.723538460731454,208.3158004023526,2,225,2452,38298,551700,513402"
"0,2.082302092578355,22497,8811,23.472201438694825,162.57062095788143,0,235,2384,31308,560240,528932"
"1,0.9563937280214743,14658,16814,30.22029519862023,182.7773740843819,0,151,623,31472,94073,62601"
"0,2.6864229163384654,21381,16791,34.102747868781236,236.42941655119682,0,190,1852,38172,351880,313708"
"1,1.6554945547422857,27154,15743,20.70178767457653,256.48522977797955,2,132,2191,42897,289212,246315"
"1,1.7819280588286528,29539,10141,24.79478082938094,224.14035053601154,2,180,2607,39680,469260,429580"
"0,1.8828048421682895,21777,17500,26.57265074999533,281.01824721142077,2,141,941,39277,132681,93404"
"0,4.113616540246985,44396,13501,33.488905383870346,255.08102203680022,0,211,1740,57897,367140,309243"
"1,2.926225745038645,40373,7708,34.43392169913735,190.46594745237962,2,225,1410,48081,317250,269169"
"0,1.9008846462020164,43154,6991,26.661728697444985,217.8515181609342,1,235,1525,50145,358375,308230"
"1,3.2465020248991325,16031,13463,31.25042618213287,281.577069230299,2,205,2059,29494,422095,392601"
"0,3.722678034004371,37997,16834,27.974915356467243,204.7920110607646,2,224,2241,54831,501984,447153"
"2,1.726808003300902,16439,17278,28.06674402112065,256.2017369949576,2,212,2234,33717,473608,439891"
"2,2.3609709568640818,32785,15014,24.171492725995346,222.20262589749677,2,163,1125,47799,183375,135576"
"2,1.048487420016264,23392,8273,23.254343687958194,187.98409026511663,2,222,2190,31665,486180,454515"
"2,1.3151720729060614,38669,19367,24.320080188860615,110.45954885383827,1,213,1497,58036,318861,260825"
"2,3.5650303428424226,38939,9538,28.34492010885619,156.49937986710702,1,119,590,48477,70210,21733"
"1,1.3164725646303213,12282,19497,20.437327790331334,291.9357062084289,2,115,2714,31779,312110,280331"
"2,2.8632352265017706,44624,17541,33.608734165346085,214.44134581815,0,244,706,62165,172264,110099"
"2,3.690708177750947,34364,13712,22.344255643246644,191.0988450847474,2,118,1588,48076,187384,139308"
"2,0.9809461539263473,11998,14168,23.301330153070797,283.2391563820568,2,219,2411,26166,528009,501843"
"2,3.052904988330066,41705,8722,27.774142646714694,196.62794525936218,2,235,1015,50427,238525,188098"
"0,1.654532526656137,48244,8551,30.651721495059192,181.52062960435075,0,137,1680,56795,230160,173365"
"1,4.8331709385691095,19428,17297,21.43593582116596,239.82771378755132,0,192,2292,36725,440064,403339"
"2,2.6759554102396614,47437,15965,24.765420463207434,228.16640474663612,0,204,2853,63402,582012,518610"
"2,4.126966473988212,22336,15744,34.53011908361536,98.29000210210819,1,199,2401,38080,477799,439719"
"2,2.976019439703178,19342,7832,23.935144501714184,167.8270686435303,0,189,2505,27174,473445,446271"
"1,0.6953563978466862,49832,17099,24.695752175947202,168.1288607048963,1,143,894,66931,127842,60911"
"0,3.3491811901731006,17446,10679,32.5474773592705,144.55612881083619,1,175,1597,28125,279475,251350"
"1,4.781315039929956,48392,11579,20.75321647535683,179.32337053806327,0,244,686,59971,167384,107413"
"0,3.2072531906584905,17461,18422,26.96919753213456,153.27684943178605,0,178,2097,35883,373266,337383"
"2,4.186349867420556,44587,5152,25.694251466775054,99.83637236779578,0,172,2091,49739,359652,309913"
"2,4.4789290850678345,20516,10754,24.748801398629766,153.09162181867026,1,239,1229,31270,293731,262461"
"1,1.5263589737701961,23749,16156,24.28549391067147,68.06923689329415,2,195,739,39905,144105,104200"
"1,1.45420177958702,27514,16108,21.37061157290614,193.9464656936029,0,188,640,43622,120320,76698"
"0,3.249414449829463,45426,7800,24.722387440274733,263.413637235278,0,202,638,53226,128876,75650"
"0,2.349628114130171,46268,19144,20.64578604073503,231.3217710886388,0,245,569,65412,139405,73993"
"1,4.279375862900242,34950,10310,31.71445795466653,140.0985100135278,1,105,884,45260,92820,47560"
"0,4.55010405529105,44888,14944,25.973416909370176,71.76780139432705,1,221,1129,59832,249509,189677"
"1,2.0903962068622315,46788,7610,26.658557484798674,100.53734980631768,2,215,2745,54398,590175,535777"
"0,1.5659175153851692,20213,17067,33.403918796751974,186.37258512370892,0,161,704,37280,113344,76064"
"1,4.012364818597378,46027,6104,29.870824757918314,101.7642708457582,1,243,2249,52131,546507,494376"
"1,1.7366271599666123,38011,15728,20.120886550131797,185.9932778212419,2,235,1067,53739,250745,197006"
"1,4.201764433311553,44591,18182,34.147622344419275,107.89975619097473,0,188,1481,62773,278428,215655"
"0,2.4068221414194326,27858,18399,23.557166989665667,262.23096736901823,1,195,1304,46257,254280,208023"
"0,3.5039745468116172,28626,12361,21.61421277139788,149.3178682101149,0,225,2210,40987,497250,456263"
"0,0.9299089122560068,23467,9199,31.521922675713235,111.38765648612276,0,189,1381,32666,261009,228343"
"1,3.3073669610445786,49758,8854,27.507159738000773,253.0815450617654,1,185,2535,58612,468975,410363"
"0,2.532954554317531,13134,12263,26.506558490270265,135.7097412013627,1,237,1473,25397,349101,323704"
"0,3.1397380842896334,26743,16686,23.742546195241125,77.87192195969548,1,220,1139,43429,250580,207151"
"1,1.2560639348518854,25434,6914,28.21207234793478,192.6023728509104,0,175,1954,32348,341950,309602"
"2,3.8159318522488195,20233,12365,24.115769078038813,195.39105110949717,0,191,824,32598,157384,124786"
"1,4.382586848944529,11141,8072,33.52374507930601,228.67391880893354,2,169,941,19213,159029,139816"
"0,1.4753291004084903,28019,14198,23.22806719599789,110.05485830209639,0,247,1303,42217,321841,279624"
"1,0.9307154998407278,30384,5406,33.2653272568363,160.9428347730613,1,232,2835,35790,657720,621930"
"2,0.6063736372085138,46129,18689,28.391081385910354,120.59197976066406,0,122,725,64818,88450,23632"
"1,3.388871751994697,32967,5166,32.42732200842862,70.23843402892203,2,236,1587,38133,374532,336399"
"0,3.2319231623995135,21172,5508,30.692689937914324,269.15345675397293,2,157,1466,26680,230162,203482"
"2,2.960138357213315,26390,6661,30.450426671551227,232.2174511220853,1,145,1059,33051,153555,120504"
"0,1.5437619325218894,13267,19648,24.865187115425837,125.36576486470017,1,121,1213,32915,146773,113858"
"2,2.259076981574816,49332,8664,23.508453972083053,199.84324821799657,2,107,997,57996,106679,48683"
"2,3.175143508337779,36167,8489,23.16329341521182,100.3159470336181,2,222,2607,44656,578754,534098"
"1,2.7354508648662623,31312,18050,32.857874855893826,272.55915544894276,2,119,756,49362,89964,40602"
"1,4.945034840966993,37840,5680,32.3064023038853,78.72658584047758,1,177,1076,43520,190452,146932"
"0,1.113978886505299,28990,7524,26.60860292018461,50.959286376950224,2,138,2786,36514,384468,347954"
"1,3.628150493214172,15906,7120,21.98606920244682,175.50204943479554,2,136,537,23026,73032,50006"
"1,2.3194344564693146,27297,10260,25.733783779661877,195.78195586321732,1,174,2572,37557,447528,409971"
"2,2.4268982671652664,12011,17869,29.290151812053672,194.7413300739511,0,217,909,29880,197253,167373"
"1,3.729189945461793,21738,9357,26.816047317199292,63.62798185945657,0,203,960,31095,194880,163785"
"2,3.6159626809596634,38797,6363,31.702839027244924,128.5109517296081,2,130,1940,45160,252200,207040"
"2,4.960651971659847,21120,14523,34.96434233377078,174.79973671033295,0,222,2904,35643,644688,609045"
"2,1.0777743025435635,18767,7292,22.866981326733452,104.14479640681023,0,153,882,26059,134946,108887"
"0,0.9684934222287485,32852,6538,26.89476229489359,268.1564713714741,0,133,2332,39390,310156,270766"
"0,3.759524677079335,23703,8408,26.464758528812332,71.77732236535851,0,221,1068,32111,236028,203917"
"0,3.1027411265288407,10929,12742,24.567387991234263,171.8461104180107,2,212,1571,23671,333052,309381"
"2,1.7337229995191263,21951,13752,22.971432750804343,222.854014378288,0,161,932,35703,150052,114349"
"0,0.8573871604504397,36039,14291,20.98538174734489,115.43777503362061,0,122,555,50330,67710,17380"
"0,0.8854621231839375,39504,6903,33.30678975835548,206.06018424937955,1,145,2815,46407,408175,361768"
"1,4.523858935988533,27438,5174,26.297730465294762,257.34628753559366,2,155,2616,32612,405480,372868"
"0,1.363402961234343,15744,15348,27.453432777500733,97.58424377376188,1,234,2251,31092,526734,495642"
"0,1.9551720295198434,28284,7230,33.75413072301374,279.3051479562157,1,217,2547,35514,552699,517185"
"2,1.519953810021446,49748,9287,31.64435716273922,188.3896331655895,2,230,1401,59035,322230,263195"
"2,2.097483376243718,17069,9160,21.957518961757764,124.80800107526514,0,212,2124,26229,450288,424059"
"2,0.8124072923574202,29799,17112,28.481299514116138,157.71456884556767,1,143,756,46911,108108,61197"
"2,2.835769059087217,43210,12106,26.633784147793385,128.047970946597,2,227,1171,55316,265817,210501"
"2,0.8042565361649671,38226,14689,31.95816608868144,231.27778998332903,0,207,989,52915,204723,151808"
"2,4.101604285200628,14652,17046,30.863488214179238,249.07516585378303,2,116,2596,31698,301136,269438"
"0,1.5517043685969485,34323,8171,30.35608582866608,258.23434807966527,1,158,2182,42494,344756,302262"
"2,2.930053615720298,17597,6567,25.108172532198452,296.4420623964353,0,237,815,24164,193155,168991"
"2,4.460355894026562,47226,6151,32.07445595598882,247.82107312417088,0,198,2960,53377,586080,532703"
"1,3.4289481607123737,16591,12619,20.78586943392292,200.34601767214085,2,183,933,29210,170739,141529"
"0,2.898310039481009,35833,11033,22.394373521482507,134.80507459794595,0,245,1525,46866,373625,326759"
"0,1.9595018890191902,21826,13560,25.034349094668677,186.14886217768733,1,144,2475,35386,356400,321014"
"0,1.9985086087618906,36417,9946,21.15211161603922,60.26704319760135,1,207,2479,46363,513153,466790"
"2,3.5126912983918555,28693,13234,23.524914163020373,236.20626888247827,1,161,1889,41927,304129,262202"
"2,4.973627125495254,24138,6907,32.45226474496877,161.48888627302546,2,158,919,31045,145202,114157"
"2,3.4782763543222037,12169,8490,34.22377306685119,55.005807433046904,0,237,2096,20659,496752,476093"
"1,3.0100253781651123,28556,7535,24.569035336612856,65.6267353776027,0,110,2084,36091,229240,193149"
"2,3.7879272960766075,32052,9173,23.967737059832572,146.86661595543916,0,201,1343,41225,269943,228718"
"1,2.5934252552767316,16313,16065,24.198389783696403,195.85537975460878,1,169,1967,32378,332423,300045"
"0,0.7706405417035335,18315,15016,24.165786310262657,166.05098723803167,0,222,933,33331,207126,173795"
"2,3.0303356714505942,18036,6293,20.538952732789596,204.80107932303872,1,133,2078,24329,276374,252045"
"1,4.809313780274211,41778,9769,33.90374519496662,170.07356469783895,0,200,2604,51547,520800,469253"
"1,1.2888632406094684,37734,9796,23.205472123554927,215.4259613703367,1,244,1463,47530,356972,309442"
"2,3.6050220086929956,33173,18046,26.300061111221076,104.78151616770022,0,203,1476,51219,299628,248409"
"0,1.4042015989657541,40403,19211,20.145303241114515,78.21079679590535,2,139,545,59614,75755,16141"
"0,2.9112245801288656,10785,11871,32.86932636372586,199.10848865641498,2,118,1693,22656,199774,177118"
"0,0.9350440234102383,16139,16578,30.96736016682376,171.17237923407686,1,166,916,32717,152056,119339"
"1,2.526669213161833,16344,7972,34.20134052760555,56.71691351123383,1,181,1347,24316,243807,219491"
"1,3.9027349800286073,28800,8922,31.724232187945987,145.12047137325897,0,163,2686,37722,437818,400096"
"1,2.0640718590754195,35372,9997,24.70559768078098,76.53139637274887,0,182,746,45369,135772,90403"
"1,3.492102760192481,30538,12032,23.718100380926355,182.83920793817381,2,146,729,42570,106434,63864"
"0,4.079524823553781,24973,5992,30.465744613299393,148.9444199151077,0,105,1291,30965,135555,104590"
"2,4.672300187657537,15619,13112,25.461691625157492,203.28797777575448,1,115,1136,28731,130640,101909"
"1,1.555889368349541,44704,10287,28.49322523628925,251.40055469255958,1,245,2921,54991,715645,660654"
"1,2.2969216211418866,46575,15578,20.093862065397055,124.9171709603727,1,138,1237,62153,170706,108553"
"0,1.1858720599868784,49919,7240,20.92828552520713,290.52552604125685,1,212,1588,57159,336656,279497"
"2,4.966175759712688,37716,6476,28.03051911772477,183.9086251468936,1,239,587,44192,140293,96101"
"2,4.671504355659329,13236,11426,28.491074696722478,204.57269968869699,2,237,1212,24662,287244,262582"
"0,2.9298070862625183,25848,16599,31.271794166890153,220.16809330643426,2,170,2249,42447,382330,339883"
"0,4.2891498246938955,12352,5389,21.979479794359428,216.68288246439744,1,209,1727,17741,360943,343202"
"2,2.8443108977241898,11932,5999,27.69774625635168,177.74268576126553,0,154,2436,17931,375144,357213"
"1,3.306135596012419,20913,17812,22.91671466647533,157.19107277867087,1,228,1905,38725,434340,395615"
"2,0.9010599445220748,18556,6855,21.39794179344042,63.44549104434448,2,148,1100,25411,162800,137389"
"0,3.898716892235636,31300,13125,26.15743691090832,55.521461325294936,1,120,1999,44425,239880,195455"
"1,1.0747106763585568,15498,18794,22.45004972133586,139.49029863319117,2,136,713,34292,96968,62676"
"1,4.217304336136378,20582,13850,23.326729672884778,133.41522265842315,2,215,2621,34432,563515,529083"
"0,4.019126394516737,19569,7763,24.763318698042525,146.9237887097517,1,123,2608,27332,320784,293452"
"0,3.689351139843394,14857,8663,23.890826011147944,84.5920502220475,1,154,1197,23520,184338,160818"
"0,0.6627217123614295,10340,9986,21.313869461089197,234.54206763421092,0,124,1742,20326,216008,195682"
"2,1.8640776017539786,26766,6481,21.348743672895534,264.24110369405975,2,234,2559,33247,598806,565559"
"2,1.684006564598793,36132,12256,22.898741228512524,284.67865884350874,0,226,2579,48388,582854,534466"
"1,2.120613833621836,18491,8731,20.758387819393086,173.09057587990645,1,192,1683,27222,323136,295914"
"0,0.8943923604372734,10138,12262,29.396855295153905,225.21642478135715,2,193,1500,22400,289500,267100"
"1,4.716310203639782,10358,5451,24.309900747633527,263.8877808589681,0,170,736,15809,125120,109311"
"1,2.9921100832056933,19714,15667,24.196189516536066,154.57277777337148,0,221,1704,35381,376584,341203"
"1,1.874859397961106,29840,16414,24.979974413566477,127.3531987176111,0,123,1981,46254,243663,197409"
"1,2.2864168268342753,44395,14729,29.941944113145823,284.1811389633725,1,110,1603,59124,176330,117206"
"0,2.5124114322717603,40654,8093,33.05950822225236,178.91913776926827,1,172,1146,48747,197112,148365"
"1,3.202674500122778,35879,5882,31.386303988334575,174.3134716477195,1,111,972,41761,107892,66131"
"0,2.8205574246342398,25996,9408,30.912938453376427,94.60402414087395,2,134,611,35404,81874,46470"
"0,4.637263879464878,47772,9068,27.26586778401274,77.03875364333919,1,240,2345,56840,562800,505960"
"2,2.736335673076236,36762,18127,30.407083354511176,260.5267156208779,2,122,2154,54889,262788,207899"
"0,4.964711066704907,23283,15758,28.291435520503747,203.53329404687952,0,182,882,39041,160524,121483"
"2,4.331412309852931,49420,8277,23.243757922797933,131.45614600486218,0,187,516,57697,96492,38795"
"0,1.4382973146080111,29554,13566,23.12882551611576,97.93405434756662,1,179,992,43120,177568,134448"
"0,4.687678465897623,30219,17738,24.44588010312925,188.87432004240785,0,196,2396,47957,469616,421659"
"0,1.0236487904846423,44919,16889,33.6620400645472,195.97982231528383,1,239,2009,61808,480151,418343"
"2,4.178523688210362,19429,12951,28.211222605695887,101.74840031126453,2,133,616,32380,81928,49548"
"2,2.2128048206446103,49673,16254,31.00858065502804,262.8514369728685,0,174,2078,65927,361572,295645"
"1,4.450884442002813,29218,9690,25.198381397248212,71.06609153896278,1,227,1379,38908,313033,274125"
